id_comb;id_data;nome_comb;tipo_comb;custo_comb
3;76;Original Etanol ;Comum;3.08
7;76;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;77;Ipimax Gasolina Aditivada;Aditivado;4.68
6;77;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;77;Ipimax Etanol Aditivado;Aditivado;4.08
1;77;Original gasolina;Comum;3.28
2;77;Original Diesel ;Comum;3.88
3;77;Original Etanol ;Comum;3.08
7;77;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;78;Ipimax Gasolina Aditivada;Aditivado;4.68
6;78;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;78;Ipimax Etanol Aditivado;Aditivado;4.08
1;78;Original gasolina;Comum;3.28
2;78;Original Diesel ;Comum;3.88
3;78;Original Etanol ;Comum;3.08
7;78;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;79;Ipimax Gasolina Aditivada;Aditivado;4.68
6;79;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;79;Ipimax Etanol Aditivado;Aditivado;4.08
1;79;Original gasolina;Comum;3.28
2;79;Original Diesel ;Comum;3.88
3;79;Original Etanol ;Comum;3.08
7;79;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;80;Ipimax Gasolina Aditivada;Aditivado;4.68
6;80;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;80;Ipimax Etanol Aditivado;Aditivado;4.08
1;80;Original gasolina;Comum;3.28
2;80;Original Diesel ;Comum;3.88
3;80;Original Etanol ;Comum;3.08
7;80;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;81;Ipimax Gasolina Aditivada;Aditivado;4.68
6;81;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;81;Ipimax Etanol Aditivado;Aditivado;4.08
1;81;Original gasolina;Comum;3.28
2;81;Original Diesel ;Comum;3.88
3;81;Original Etanol ;Comum;3.08
7;81;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;82;Ipimax Gasolina Aditivada;Aditivado;4.68
6;82;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;82;Ipimax Etanol Aditivado;Aditivado;4.08
1;82;Original gasolina;Comum;3.28
2;82;Original Diesel ;Comum;3.88
3;82;Original Etanol ;Comum;3.08
7;82;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;83;Ipimax Gasolina Aditivada;Aditivado;4.68
6;83;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;83;Ipimax Etanol Aditivado;Aditivado;4.08
1;83;Original gasolina;Comum;3.28
2;83;Original Diesel ;Comum;3.88
3;83;Original Etanol ;Comum;3.08
7;83;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;84;Ipimax Gasolina Aditivada;Aditivado;4.68
6;84;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;84;Ipimax Etanol Aditivado;Aditivado;4.08
1;84;Original gasolina;Comum;3.28
2;84;Original Diesel ;Comum;3.88
3;84;Original Etanol ;Comum;3.08
7;84;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;85;Ipimax Gasolina Aditivada;Aditivado;4.68
6;85;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;85;Ipimax Etanol Aditivado;Aditivado;4.08
1;85;Original gasolina;Comum;3.28
2;85;Original Diesel ;Comum;3.88
3;85;Original Etanol ;Comum;3.08
7;85;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;86;Ipimax Gasolina Aditivada;Aditivado;4.68
6;86;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;86;Ipimax Etanol Aditivado;Aditivado;4.08
1;86;Original gasolina;Comum;3.28
2;86;Original Diesel ;Comum;3.88
3;86;Original Etanol ;Comum;3.08
7;86;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;87;Ipimax Gasolina Aditivada;Aditivado;4.68
6;87;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;87;Ipimax Etanol Aditivado;Aditivado;4.08
1;87;Original gasolina;Comum;3.28
2;87;Original Diesel ;Comum;3.88
3;87;Original Etanol ;Comum;3.08
7;87;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;88;Ipimax Gasolina Aditivada;Aditivado;4.68
6;88;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;88;Ipimax Etanol Aditivado;Aditivado;4.08
1;88;Original gasolina;Comum;3.28
2;88;Original Diesel ;Comum;3.88
3;88;Original Etanol ;Comum;3.08
7;88;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;89;Ipimax Gasolina Aditivada;Aditivado;4.68
6;89;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;89;Ipimax Etanol Aditivado;Aditivado;4.08
1;89;Original gasolina;Comum;3.28
2;89;Original Diesel ;Comum;3.88
3;89;Original Etanol ;Comum;3.08
7;89;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;90;Ipimax Gasolina Aditivada;Aditivado;4.68
6;90;Ipimax Diesel S10 Aditivado;Aditivado;4.88
5;90;Ipimax Etanol Aditivado;Aditivado;4.08
1;90;Original gasolina;Comum;3.28
2;90;Original Diesel ;Comum;3.88
3;90;Original Etanol ;Comum;3.08
7;90;Ipimax Pro Gasolina Premium Aditivada;Premium;5.48
4;91;Ipimax Gasolina Aditivada;Aditivado;4.92
6;91;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;91;Ipimax Etanol Aditivado;Aditivado;4.29
1;91;Original gasolina;Comum;3.45
2;91;Original Diesel ;Comum;4.08
3;91;Original Etanol ;Comum;3.24
7;91;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;92;Ipimax Gasolina Aditivada;Aditivado;4.92
6;92;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;92;Ipimax Etanol Aditivado;Aditivado;4.29
1;92;Original gasolina;Comum;3.45
2;92;Original Diesel ;Comum;4.08
3;92;Original Etanol ;Comum;3.24
7;92;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;93;Ipimax Gasolina Aditivada;Aditivado;4.92
6;93;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;93;Ipimax Etanol Aditivado;Aditivado;4.29
1;93;Original gasolina;Comum;3.45
2;93;Original Diesel ;Comum;4.08
3;93;Original Etanol ;Comum;3.24
7;93;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;94;Ipimax Gasolina Aditivada;Aditivado;4.92
6;94;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;94;Ipimax Etanol Aditivado;Aditivado;4.29
1;94;Original gasolina;Comum;3.45
2;94;Original Diesel ;Comum;4.08
3;94;Original Etanol ;Comum;3.24
7;94;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;95;Ipimax Gasolina Aditivada;Aditivado;4.92
6;95;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;95;Ipimax Etanol Aditivado;Aditivado;4.29
1;95;Original gasolina;Comum;3.45
2;95;Original Diesel ;Comum;4.08
3;95;Original Etanol ;Comum;3.24
7;95;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;96;Ipimax Gasolina Aditivada;Aditivado;4.92
6;96;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;96;Ipimax Etanol Aditivado;Aditivado;4.29
1;96;Original gasolina;Comum;3.45
2;96;Original Diesel ;Comum;4.08
3;96;Original Etanol ;Comum;3.24
7;96;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;97;Ipimax Gasolina Aditivada;Aditivado;4.92
6;97;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;97;Ipimax Etanol Aditivado;Aditivado;4.29
1;97;Original gasolina;Comum;3.45
2;97;Original Diesel ;Comum;4.08
3;97;Original Etanol ;Comum;3.24
7;97;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;98;Ipimax Gasolina Aditivada;Aditivado;4.92
6;98;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;98;Ipimax Etanol Aditivado;Aditivado;4.29
1;98;Original gasolina;Comum;3.45
2;98;Original Diesel ;Comum;4.08
3;98;Original Etanol ;Comum;3.24
7;98;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;99;Ipimax Gasolina Aditivada;Aditivado;4.92
6;99;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;99;Ipimax Etanol Aditivado;Aditivado;4.29
1;99;Original gasolina;Comum;3.45
2;99;Original Diesel ;Comum;4.08
3;99;Original Etanol ;Comum;3.24
7;99;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;100;Ipimax Gasolina Aditivada;Aditivado;4.92
6;100;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;100;Ipimax Etanol Aditivado;Aditivado;4.29
1;100;Original gasolina;Comum;3.45
2;100;Original Diesel ;Comum;4.08
3;100;Original Etanol ;Comum;3.24
7;100;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;101;Ipimax Gasolina Aditivada;Aditivado;4.92
6;101;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;101;Ipimax Etanol Aditivado;Aditivado;4.29
1;101;Original gasolina;Comum;3.45
2;101;Original Diesel ;Comum;4.08
3;101;Original Etanol ;Comum;3.24
7;101;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;102;Ipimax Gasolina Aditivada;Aditivado;4.92
6;102;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;102;Ipimax Etanol Aditivado;Aditivado;4.29
1;102;Original gasolina;Comum;3.45
2;102;Original Diesel ;Comum;4.08
3;102;Original Etanol ;Comum;3.24
7;102;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;103;Ipimax Gasolina Aditivada;Aditivado;4.92
6;103;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;103;Ipimax Etanol Aditivado;Aditivado;4.29
1;103;Original gasolina;Comum;3.45
2;103;Original Diesel ;Comum;4.08
3;103;Original Etanol ;Comum;3.24
7;103;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;104;Ipimax Gasolina Aditivada;Aditivado;4.92
6;104;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;104;Ipimax Etanol Aditivado;Aditivado;4.29
1;104;Original gasolina;Comum;3.45
2;104;Original Diesel ;Comum;4.08
3;104;Original Etanol ;Comum;3.24
7;104;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;105;Ipimax Gasolina Aditivada;Aditivado;4.92
6;105;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;105;Ipimax Etanol Aditivado;Aditivado;4.29
1;105;Original gasolina;Comum;3.45
2;105;Original Diesel ;Comum;4.08
3;105;Original Etanol ;Comum;3.24
7;105;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;106;Ipimax Gasolina Aditivada;Aditivado;4.92
6;106;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;106;Ipimax Etanol Aditivado;Aditivado;4.29
1;106;Original gasolina;Comum;3.45
2;106;Original Diesel ;Comum;4.08
3;106;Original Etanol ;Comum;3.24
7;106;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;107;Ipimax Gasolina Aditivada;Aditivado;4.92
6;107;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;107;Ipimax Etanol Aditivado;Aditivado;4.29
1;107;Original gasolina;Comum;3.45
2;107;Original Diesel ;Comum;4.08
3;107;Original Etanol ;Comum;3.24
7;107;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;108;Ipimax Gasolina Aditivada;Aditivado;4.92
6;108;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;108;Ipimax Etanol Aditivado;Aditivado;4.29
1;108;Original gasolina;Comum;3.45
2;108;Original Diesel ;Comum;4.08
3;108;Original Etanol ;Comum;3.24
7;108;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;109;Ipimax Gasolina Aditivada;Aditivado;4.92
6;109;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;109;Ipimax Etanol Aditivado;Aditivado;4.29
1;109;Original gasolina;Comum;3.45
2;109;Original Diesel ;Comum;4.08
3;109;Original Etanol ;Comum;3.24
7;109;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;110;Ipimax Gasolina Aditivada;Aditivado;4.92
6;110;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;110;Ipimax Etanol Aditivado;Aditivado;4.29
1;110;Original gasolina;Comum;3.45
2;110;Original Diesel ;Comum;4.08
3;110;Original Etanol ;Comum;3.24
7;110;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;111;Ipimax Gasolina Aditivada;Aditivado;4.92
6;111;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;111;Ipimax Etanol Aditivado;Aditivado;4.29
1;111;Original gasolina;Comum;3.45
2;111;Original Diesel ;Comum;4.08
3;111;Original Etanol ;Comum;3.24
7;111;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;112;Ipimax Gasolina Aditivada;Aditivado;4.92
6;112;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;112;Ipimax Etanol Aditivado;Aditivado;4.29
1;112;Original gasolina;Comum;3.45
2;112;Original Diesel ;Comum;4.08
3;112;Original Etanol ;Comum;3.24
7;112;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;113;Ipimax Gasolina Aditivada;Aditivado;4.92
6;113;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;113;Ipimax Etanol Aditivado;Aditivado;4.29
1;113;Original gasolina;Comum;3.45
2;113;Original Diesel ;Comum;4.08
3;113;Original Etanol ;Comum;3.24
7;113;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;114;Ipimax Gasolina Aditivada;Aditivado;4.92
6;114;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;114;Ipimax Etanol Aditivado;Aditivado;4.29
1;114;Original gasolina;Comum;3.45
2;114;Original Diesel ;Comum;4.08
3;114;Original Etanol ;Comum;3.24
7;114;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;115;Ipimax Gasolina Aditivada;Aditivado;4.92
6;115;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;115;Ipimax Etanol Aditivado;Aditivado;4.29
1;115;Original gasolina;Comum;3.45
2;115;Original Diesel ;Comum;4.08
3;115;Original Etanol ;Comum;3.24
7;115;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;116;Ipimax Gasolina Aditivada;Aditivado;4.92
6;116;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;116;Ipimax Etanol Aditivado;Aditivado;4.29
1;116;Original gasolina;Comum;3.45
2;116;Original Diesel ;Comum;4.08
3;116;Original Etanol ;Comum;3.24
7;116;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;117;Ipimax Gasolina Aditivada;Aditivado;4.92
6;117;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;117;Ipimax Etanol Aditivado;Aditivado;4.29
1;117;Original gasolina;Comum;3.45
2;117;Original Diesel ;Comum;4.08
3;117;Original Etanol ;Comum;3.24
7;117;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;118;Ipimax Gasolina Aditivada;Aditivado;4.92
6;118;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;118;Ipimax Etanol Aditivado;Aditivado;4.29
1;118;Original gasolina;Comum;3.45
2;118;Original Diesel ;Comum;4.08
3;118;Original Etanol ;Comum;3.24
7;118;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;119;Ipimax Gasolina Aditivada;Aditivado;4.92
6;119;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;119;Ipimax Etanol Aditivado;Aditivado;4.29
1;119;Original gasolina;Comum;3.45
2;119;Original Diesel ;Comum;4.08
3;119;Original Etanol ;Comum;3.24
7;119;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;120;Ipimax Gasolina Aditivada;Aditivado;4.92
6;120;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;120;Ipimax Etanol Aditivado;Aditivado;4.29
1;120;Original gasolina;Comum;3.45
2;120;Original Diesel ;Comum;4.08
3;120;Original Etanol ;Comum;3.24
7;120;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;121;Ipimax Gasolina Aditivada;Aditivado;4.92
6;121;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;121;Ipimax Etanol Aditivado;Aditivado;4.29
1;121;Original gasolina;Comum;3.45
2;121;Original Diesel ;Comum;4.08
3;121;Original Etanol ;Comum;3.24
7;121;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;122;Ipimax Gasolina Aditivada;Aditivado;4.92
6;122;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;122;Ipimax Etanol Aditivado;Aditivado;4.29
1;122;Original gasolina;Comum;3.45
2;122;Original Diesel ;Comum;4.08
3;122;Original Etanol ;Comum;3.24
7;122;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;123;Ipimax Gasolina Aditivada;Aditivado;4.92
6;123;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;123;Ipimax Etanol Aditivado;Aditivado;4.29
1;123;Original gasolina;Comum;3.45
2;123;Original Diesel ;Comum;4.08
3;123;Original Etanol ;Comum;3.24
7;123;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;124;Ipimax Gasolina Aditivada;Aditivado;4.92
6;124;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;124;Ipimax Etanol Aditivado;Aditivado;4.29
1;124;Original gasolina;Comum;3.45
2;124;Original Diesel ;Comum;4.08
3;124;Original Etanol ;Comum;3.24
7;124;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;125;Ipimax Gasolina Aditivada;Aditivado;4.92
6;125;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;125;Ipimax Etanol Aditivado;Aditivado;4.29
1;125;Original gasolina;Comum;3.45
2;125;Original Diesel ;Comum;4.08
3;125;Original Etanol ;Comum;3.24
7;125;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;126;Ipimax Gasolina Aditivada;Aditivado;4.92
6;126;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;126;Ipimax Etanol Aditivado;Aditivado;4.29
1;126;Original gasolina;Comum;3.45
2;126;Original Diesel ;Comum;4.08
3;126;Original Etanol ;Comum;3.24
7;126;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;127;Ipimax Gasolina Aditivada;Aditivado;4.92
6;127;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;127;Ipimax Etanol Aditivado;Aditivado;4.29
1;127;Original gasolina;Comum;3.45
2;127;Original Diesel ;Comum;4.08
3;127;Original Etanol ;Comum;3.24
7;127;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;128;Ipimax Gasolina Aditivada;Aditivado;4.92
6;128;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;128;Ipimax Etanol Aditivado;Aditivado;4.29
1;128;Original gasolina;Comum;3.45
2;128;Original Diesel ;Comum;4.08
3;128;Original Etanol ;Comum;3.24
7;128;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;129;Ipimax Gasolina Aditivada;Aditivado;4.92
6;129;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;129;Ipimax Etanol Aditivado;Aditivado;4.29
1;129;Original gasolina;Comum;3.45
2;129;Original Diesel ;Comum;4.08
3;129;Original Etanol ;Comum;3.24
7;129;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;130;Ipimax Gasolina Aditivada;Aditivado;4.92
6;130;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;130;Ipimax Etanol Aditivado;Aditivado;4.29
1;130;Original gasolina;Comum;3.45
2;130;Original Diesel ;Comum;4.08
3;130;Original Etanol ;Comum;3.24
7;130;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;131;Ipimax Gasolina Aditivada;Aditivado;4.92
6;131;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;131;Ipimax Etanol Aditivado;Aditivado;4.29
1;131;Original gasolina;Comum;3.45
2;131;Original Diesel ;Comum;4.08
3;131;Original Etanol ;Comum;3.24
7;131;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;132;Ipimax Gasolina Aditivada;Aditivado;4.92
6;132;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;132;Ipimax Etanol Aditivado;Aditivado;4.29
1;132;Original gasolina;Comum;3.45
2;132;Original Diesel ;Comum;4.08
3;132;Original Etanol ;Comum;3.24
7;132;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;133;Ipimax Gasolina Aditivada;Aditivado;4.92
6;133;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;133;Ipimax Etanol Aditivado;Aditivado;4.29
1;133;Original gasolina;Comum;3.45
2;133;Original Diesel ;Comum;4.08
3;133;Original Etanol ;Comum;3.24
7;133;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;134;Ipimax Gasolina Aditivada;Aditivado;4.92
6;134;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;134;Ipimax Etanol Aditivado;Aditivado;4.29
1;134;Original gasolina;Comum;3.45
2;134;Original Diesel ;Comum;4.08
3;134;Original Etanol ;Comum;3.24
7;134;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;135;Ipimax Gasolina Aditivada;Aditivado;4.92
6;135;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;135;Ipimax Etanol Aditivado;Aditivado;4.29
1;135;Original gasolina;Comum;3.45
2;135;Original Diesel ;Comum;4.08
3;135;Original Etanol ;Comum;3.24
7;135;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;136;Ipimax Gasolina Aditivada;Aditivado;4.92
6;136;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;136;Ipimax Etanol Aditivado;Aditivado;4.29
1;136;Original gasolina;Comum;3.45
2;136;Original Diesel ;Comum;4.08
3;136;Original Etanol ;Comum;3.24
7;136;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;137;Ipimax Gasolina Aditivada;Aditivado;4.92
6;137;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;137;Ipimax Etanol Aditivado;Aditivado;4.29
1;137;Original gasolina;Comum;3.45
2;137;Original Diesel ;Comum;4.08
3;137;Original Etanol ;Comum;3.24
7;137;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;138;Ipimax Gasolina Aditivada;Aditivado;4.92
6;138;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;138;Ipimax Etanol Aditivado;Aditivado;4.29
1;138;Original gasolina;Comum;3.45
2;138;Original Diesel ;Comum;4.08
3;138;Original Etanol ;Comum;3.24
7;138;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;139;Ipimax Gasolina Aditivada;Aditivado;4.92
6;139;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;139;Ipimax Etanol Aditivado;Aditivado;4.29
1;139;Original gasolina;Comum;3.45
2;139;Original Diesel ;Comum;4.08
3;139;Original Etanol ;Comum;3.24
7;139;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;140;Ipimax Gasolina Aditivada;Aditivado;4.92
6;140;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;140;Ipimax Etanol Aditivado;Aditivado;4.29
1;140;Original gasolina;Comum;3.45
2;140;Original Diesel ;Comum;4.08
3;140;Original Etanol ;Comum;3.24
7;140;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;141;Ipimax Gasolina Aditivada;Aditivado;4.92
6;141;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;141;Ipimax Etanol Aditivado;Aditivado;4.29
1;141;Original gasolina;Comum;3.45
2;141;Original Diesel ;Comum;4.08
3;141;Original Etanol ;Comum;3.24
7;141;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;142;Ipimax Gasolina Aditivada;Aditivado;4.92
6;142;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;142;Ipimax Etanol Aditivado;Aditivado;4.29
1;142;Original gasolina;Comum;3.45
2;142;Original Diesel ;Comum;4.08
3;142;Original Etanol ;Comum;3.24
7;142;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;143;Ipimax Gasolina Aditivada;Aditivado;4.92
6;143;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;143;Ipimax Etanol Aditivado;Aditivado;4.29
1;143;Original gasolina;Comum;3.45
2;143;Original Diesel ;Comum;4.08
3;143;Original Etanol ;Comum;3.24
7;143;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;144;Ipimax Gasolina Aditivada;Aditivado;4.92
6;144;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;144;Ipimax Etanol Aditivado;Aditivado;4.29
1;144;Original gasolina;Comum;3.45
2;144;Original Diesel ;Comum;4.08
3;144;Original Etanol ;Comum;3.24
7;144;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;145;Ipimax Gasolina Aditivada;Aditivado;4.92
6;145;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;145;Ipimax Etanol Aditivado;Aditivado;4.29
1;145;Original gasolina;Comum;3.45
2;145;Original Diesel ;Comum;4.08
3;145;Original Etanol ;Comum;3.24
7;145;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;146;Ipimax Gasolina Aditivada;Aditivado;4.92
6;146;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;146;Ipimax Etanol Aditivado;Aditivado;4.29
1;146;Original gasolina;Comum;3.45
2;146;Original Diesel ;Comum;4.08
3;146;Original Etanol ;Comum;3.24
7;146;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;147;Ipimax Gasolina Aditivada;Aditivado;4.92
6;147;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;147;Ipimax Etanol Aditivado;Aditivado;4.29
1;147;Original gasolina;Comum;3.45
2;147;Original Diesel ;Comum;4.08
3;147;Original Etanol ;Comum;3.24
7;147;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;148;Ipimax Gasolina Aditivada;Aditivado;4.92
6;148;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;148;Ipimax Etanol Aditivado;Aditivado;4.29
1;148;Original gasolina;Comum;3.45
2;148;Original Diesel ;Comum;4.08
3;148;Original Etanol ;Comum;3.24
7;148;Ipimax Pro Gasolina Premium Aditivada;Premium;5.76
4;149;Ipimax Gasolina Aditivada;Aditivado;4.92
6;149;Ipimax Diesel S10 Aditivado;Aditivado;5.13
5;149;Ipimax Etanol Aditivado;Aditivado;4.29
