id_registro,id_comb,id_data,nome_comb,tipo_comb,custo_comb,revenda_comb
17803,3,344,"Original Etanol ",Comum,3.3,4.125
17807,5,345,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17808,1,345,"Original gasolina",Comum,3.51,4.3875
17809,2,345,"Original Diesel ",Comum,4.16,5.2
17810,3,345,"Original Etanol ",Comum,3.3,4.125
17814,5,346,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17815,1,346,"Original gasolina",Comum,3.51,4.3875
17816,2,346,"Original Diesel ",Comum,4.16,5.2
17817,3,346,"Original Etanol ",Comum,3.3,4.125
17821,5,347,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17822,1,347,"Original gasolina",Comum,3.51,4.3875
17823,2,347,"Original Diesel ",Comum,4.16,5.2
17824,3,347,"Original Etanol ",Comum,3.3,4.125
17828,5,348,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17829,1,348,"Original gasolina",Comum,3.51,4.3875
17830,2,348,"Original Diesel ",Comum,4.16,5.2
17831,3,348,"Original Etanol ",Comum,3.3,4.125
17835,5,349,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17836,1,349,"Original gasolina",Comum,3.51,4.3875
17837,2,349,"Original Diesel ",Comum,4.16,5.2
17838,3,349,"Original Etanol ",Comum,3.3,4.125
17842,5,350,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17843,1,350,"Original gasolina",Comum,3.51,4.3875
17844,2,350,"Original Diesel ",Comum,4.16,5.2
17845,3,350,"Original Etanol ",Comum,3.3,4.125
17849,5,351,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17850,1,351,"Original gasolina",Comum,3.51,4.3875
17851,2,351,"Original Diesel ",Comum,4.16,5.2
17852,3,351,"Original Etanol ",Comum,3.3,4.125
17856,5,352,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17857,1,352,"Original gasolina",Comum,3.51,4.3875
17858,2,352,"Original Diesel ",Comum,4.16,5.2
17859,3,352,"Original Etanol ",Comum,3.3,4.125
17863,5,353,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17864,1,353,"Original gasolina",Comum,3.51,4.3875
17865,2,353,"Original Diesel ",Comum,4.16,5.2
17866,3,353,"Original Etanol ",Comum,3.3,4.125
17870,5,354,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17871,1,354,"Original gasolina",Comum,3.51,4.3875
17872,2,354,"Original Diesel ",Comum,4.16,5.2
17873,3,354,"Original Etanol ",Comum,3.3,4.125
17877,5,355,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17878,1,355,"Original gasolina",Comum,3.51,4.3875
17879,2,355,"Original Diesel ",Comum,4.16,5.2
17880,3,355,"Original Etanol ",Comum,3.3,4.125
17884,5,356,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17885,1,356,"Original gasolina",Comum,3.51,4.3875
17886,2,356,"Original Diesel ",Comum,4.16,5.2
17887,3,356,"Original Etanol ",Comum,3.3,4.125
17891,5,357,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17892,1,357,"Original gasolina",Comum,3.51,4.3875
17893,2,357,"Original Diesel ",Comum,4.16,5.2
17894,3,357,"Original Etanol ",Comum,3.3,4.125
17898,5,358,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17899,1,358,"Original gasolina",Comum,3.51,4.3875
17900,2,358,"Original Diesel ",Comum,4.16,5.2
17901,3,358,"Original Etanol ",Comum,3.3,4.125
17905,5,359,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17906,1,359,"Original gasolina",Comum,3.51,4.3875
17907,2,359,"Original Diesel ",Comum,4.16,5.2
17908,3,359,"Original Etanol ",Comum,3.3,4.125
17912,5,360,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17913,1,360,"Original gasolina",Comum,3.51,4.3875
17914,2,360,"Original Diesel ",Comum,4.16,5.2
17915,3,360,"Original Etanol ",Comum,3.3,4.125
17919,5,361,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17920,1,361,"Original gasolina",Comum,3.51,4.3875
17921,2,361,"Original Diesel ",Comum,4.16,5.2
17922,3,361,"Original Etanol ",Comum,3.3,4.125
17926,5,362,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17927,1,362,"Original gasolina",Comum,3.51,4.3875
17928,2,362,"Original Diesel ",Comum,4.16,5.2
17929,3,362,"Original Etanol ",Comum,3.3,4.125
17933,5,363,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17934,1,363,"Original gasolina",Comum,3.51,4.3875
17935,2,363,"Original Diesel ",Comum,4.16,5.2
17936,3,363,"Original Etanol ",Comum,3.3,4.125
17940,5,364,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17941,1,364,"Original gasolina",Comum,3.51,4.3875
17942,2,364,"Original Diesel ",Comum,4.16,5.2
17943,3,364,"Original Etanol ",Comum,3.3,4.125
17947,5,365,"Ipimax Etanol Aditivado",Aditivado,4.37,5.4625
17948,1,365,"Original gasolina",Comum,3.51,4.3875
17949,2,365,"Original Diesel ",Comum,4.16,5.2
17950,3,365,"Original Etanol ",Comum,3.3,4.125
17954,5,366,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17955,1,366,"Original gasolina",Comum,3.53,4.4125
17956,2,366,"Original Diesel ",Comum,4.17,5.2125
17957,3,366,"Original Etanol ",Comum,3.31,4.1375
17961,5,367,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17962,1,367,"Original gasolina",Comum,3.53,4.4125
17963,2,367,"Original Diesel ",Comum,4.17,5.2125
17964,3,367,"Original Etanol ",Comum,3.31,4.1375
17968,5,368,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17969,1,368,"Original gasolina",Comum,3.53,4.4125
17970,2,368,"Original Diesel ",Comum,4.17,5.2125
17971,3,368,"Original Etanol ",Comum,3.31,4.1375
17975,5,369,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17976,1,369,"Original gasolina",Comum,3.53,4.4125
17977,2,369,"Original Diesel ",Comum,4.17,5.2125
17978,3,369,"Original Etanol ",Comum,3.31,4.1375
17982,5,370,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17983,1,370,"Original gasolina",Comum,3.53,4.4125
17984,2,370,"Original Diesel ",Comum,4.17,5.2125
17985,3,370,"Original Etanol ",Comum,3.31,4.1375
17989,5,371,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17990,1,371,"Original gasolina",Comum,3.53,4.4125
17991,2,371,"Original Diesel ",Comum,4.17,5.2125
17992,3,371,"Original Etanol ",Comum,3.31,4.1375
17996,5,372,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
17997,1,372,"Original gasolina",Comum,3.53,4.4125
17998,2,372,"Original Diesel ",Comum,4.17,5.2125
17999,3,372,"Original Etanol ",Comum,3.31,4.1375
18003,5,373,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18004,1,373,"Original gasolina",Comum,3.53,4.4125
18005,2,373,"Original Diesel ",Comum,4.17,5.2125
18006,3,373,"Original Etanol ",Comum,3.31,4.1375
18010,5,374,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18011,1,374,"Original gasolina",Comum,3.53,4.4125
18012,2,374,"Original Diesel ",Comum,4.17,5.2125
18013,3,374,"Original Etanol ",Comum,3.31,4.1375
18017,5,375,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18018,1,375,"Original gasolina",Comum,3.53,4.4125
18019,2,375,"Original Diesel ",Comum,4.17,5.2125
18020,3,375,"Original Etanol ",Comum,3.31,4.1375
18024,5,376,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18025,1,376,"Original gasolina",Comum,3.53,4.4125
18026,2,376,"Original Diesel ",Comum,4.17,5.2125
18027,3,376,"Original Etanol ",Comum,3.31,4.1375
18031,5,377,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18032,1,377,"Original gasolina",Comum,3.53,4.4125
18033,2,377,"Original Diesel ",Comum,4.17,5.2125
18034,3,377,"Original Etanol ",Comum,3.31,4.1375
18038,5,378,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18039,1,378,"Original gasolina",Comum,3.53,4.4125
18040,2,378,"Original Diesel ",Comum,4.17,5.2125
18041,3,378,"Original Etanol ",Comum,3.31,4.1375
18045,5,379,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18046,1,379,"Original gasolina",Comum,3.53,4.4125
18047,2,379,"Original Diesel ",Comum,4.17,5.2125
18048,3,379,"Original Etanol ",Comum,3.31,4.1375
18052,5,380,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18053,1,380,"Original gasolina",Comum,3.53,4.4125
18054,2,380,"Original Diesel ",Comum,4.17,5.2125
18055,3,380,"Original Etanol ",Comum,3.31,4.1375
18059,5,381,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18060,1,381,"Original gasolina",Comum,3.53,4.4125
18061,2,381,"Original Diesel ",Comum,4.17,5.2125
18062,3,381,"Original Etanol ",Comum,3.31,4.1375
18066,5,382,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18067,1,382,"Original gasolina",Comum,3.53,4.4125
18068,2,382,"Original Diesel ",Comum,4.17,5.2125
18069,3,382,"Original Etanol ",Comum,3.31,4.1375
18073,5,383,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18074,1,383,"Original gasolina",Comum,3.53,4.4125
18075,2,383,"Original Diesel ",Comum,4.17,5.2125
18076,3,383,"Original Etanol ",Comum,3.31,4.1375
18080,5,384,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18081,1,384,"Original gasolina",Comum,3.53,4.4125
18082,2,384,"Original Diesel ",Comum,4.17,5.2125
18083,3,384,"Original Etanol ",Comum,3.31,4.1375
18087,5,385,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18088,1,385,"Original gasolina",Comum,3.53,4.4125
18089,2,385,"Original Diesel ",Comum,4.17,5.2125
18090,3,385,"Original Etanol ",Comum,3.31,4.1375
18094,5,386,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18095,1,386,"Original gasolina",Comum,3.53,4.4125
18096,2,386,"Original Diesel ",Comum,4.17,5.2125
18097,3,386,"Original Etanol ",Comum,3.31,4.1375
18101,5,387,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18102,1,387,"Original gasolina",Comum,3.53,4.4125
18103,2,387,"Original Diesel ",Comum,4.17,5.2125
18104,3,387,"Original Etanol ",Comum,3.31,4.1375
18108,5,388,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18109,1,388,"Original gasolina",Comum,3.53,4.4125
18110,2,388,"Original Diesel ",Comum,4.17,5.2125
18111,3,388,"Original Etanol ",Comum,3.31,4.1375
18115,5,389,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18116,1,389,"Original gasolina",Comum,3.53,4.4125
18117,2,389,"Original Diesel ",Comum,4.17,5.2125
18118,3,389,"Original Etanol ",Comum,3.31,4.1375
18122,5,390,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18123,1,390,"Original gasolina",Comum,3.53,4.4125
18124,2,390,"Original Diesel ",Comum,4.17,5.2125
18125,3,390,"Original Etanol ",Comum,3.31,4.1375
18129,5,391,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18130,1,391,"Original gasolina",Comum,3.53,4.4125
18131,2,391,"Original Diesel ",Comum,4.17,5.2125
18132,3,391,"Original Etanol ",Comum,3.31,4.1375
18136,5,392,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18137,1,392,"Original gasolina",Comum,3.53,4.4125
18138,2,392,"Original Diesel ",Comum,4.17,5.2125
18139,3,392,"Original Etanol ",Comum,3.31,4.1375
18143,5,393,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18144,1,393,"Original gasolina",Comum,3.53,4.4125
18145,2,393,"Original Diesel ",Comum,4.17,5.2125
18146,3,393,"Original Etanol ",Comum,3.31,4.1375
18150,5,394,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18151,1,394,"Original gasolina",Comum,3.53,4.4125
18152,2,394,"Original Diesel ",Comum,4.17,5.2125
18153,3,394,"Original Etanol ",Comum,3.31,4.1375
18157,5,395,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18158,1,395,"Original gasolina",Comum,3.53,4.4125
18159,2,395,"Original Diesel ",Comum,4.17,5.2125
18160,3,395,"Original Etanol ",Comum,3.31,4.1375
18164,5,396,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18165,1,396,"Original gasolina",Comum,3.53,4.4125
18166,2,396,"Original Diesel ",Comum,4.17,5.2125
18167,3,396,"Original Etanol ",Comum,3.31,4.1375
18171,5,397,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18172,1,397,"Original gasolina",Comum,3.53,4.4125
18173,2,397,"Original Diesel ",Comum,4.17,5.2125
18174,3,397,"Original Etanol ",Comum,3.31,4.1375
18178,5,398,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18179,1,398,"Original gasolina",Comum,3.53,4.4125
18180,2,398,"Original Diesel ",Comum,4.17,5.2125
18181,3,398,"Original Etanol ",Comum,3.31,4.1375
18185,5,399,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18186,1,399,"Original gasolina",Comum,3.53,4.4125
18187,2,399,"Original Diesel ",Comum,4.17,5.2125
18188,3,399,"Original Etanol ",Comum,3.31,4.1375
18192,5,400,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18193,1,400,"Original gasolina",Comum,3.53,4.4125
18194,2,400,"Original Diesel ",Comum,4.17,5.2125
18195,3,400,"Original Etanol ",Comum,3.31,4.1375
18199,5,401,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18200,1,401,"Original gasolina",Comum,3.53,4.4125
18201,2,401,"Original Diesel ",Comum,4.17,5.2125
18202,3,401,"Original Etanol ",Comum,3.31,4.1375
18206,5,402,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18207,1,402,"Original gasolina",Comum,3.53,4.4125
18208,2,402,"Original Diesel ",Comum,4.17,5.2125
18209,3,402,"Original Etanol ",Comum,3.31,4.1375
18213,5,403,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18214,1,403,"Original gasolina",Comum,3.53,4.4125
18215,2,403,"Original Diesel ",Comum,4.17,5.2125
18216,3,403,"Original Etanol ",Comum,3.31,4.1375
18220,5,404,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18221,1,404,"Original gasolina",Comum,3.53,4.4125
18222,2,404,"Original Diesel ",Comum,4.17,5.2125
18223,3,404,"Original Etanol ",Comum,3.31,4.1375
18227,5,405,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18228,1,405,"Original gasolina",Comum,3.53,4.4125
18229,2,405,"Original Diesel ",Comum,4.17,5.2125
18230,3,405,"Original Etanol ",Comum,3.31,4.1375
18234,5,406,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18235,1,406,"Original gasolina",Comum,3.53,4.4125
18236,2,406,"Original Diesel ",Comum,4.17,5.2125
18237,3,406,"Original Etanol ",Comum,3.31,4.1375
18241,5,407,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18242,1,407,"Original gasolina",Comum,3.53,4.4125
18243,2,407,"Original Diesel ",Comum,4.17,5.2125
18244,3,407,"Original Etanol ",Comum,3.31,4.1375
18248,5,408,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18249,1,408,"Original gasolina",Comum,3.53,4.4125
18250,2,408,"Original Diesel ",Comum,4.17,5.2125
18251,3,408,"Original Etanol ",Comum,3.31,4.1375
18255,5,409,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
18256,1,409,"Original gasolina",Comum,3.53,4.4125
18257,2,409,"Original Diesel ",Comum,4.17,5.2125
18258,3,409,"Original Etanol ",Comum,3.31,4.1375
18262,5,410,"Ipimax Etanol Aditivado",Aditivado,4.39,5.4875
